Analógico;Digital;Configurador;ACO;ARE;CALC;PDP;SIS;SME;UFE
RSFOA_69P0_CARSSSP_1_MVAR.e;;;;;;;;;
RSFOA_69P0_CARSSSP_1_MW.e;;;;;;;;;
RSFOA_69P0_CATR3_MVAR.e;;;;;;;;;
RSFOA_69P0_CATR3_MW.e;;;;;;;;;
RSGAR1_230_LTRSFAR_1_CARG.e;;;;;;;;;
RSGAR1_230_LTRSLAJ3_1_CARG.e;;;;;;;;;
RSGAR1_230_LTRSMCL_1_CARG.e;;;;;;;;;
RSGAR1_230_LTRSVIN_1_CARG.e;;;;;;;;;
RSGAR1_230_TR1_P_CARG.e;;;;;;;;;
RSGAR1_230_TR2_P_CARG.e;;;;;;;;;
RSGAR1_230_TR50_P_CARG.e;;;;;;;;;
RSGAR1_69P0_CARSBGO2_1_MVAR.e;;;;;;;;;
RSGAR1_69P0_CARSBGO2_1_MW.e;;;;;;;;;
RSGAR1_69P0_CARSCBA_1_MVAR.e;;;;;;;;;
RSGAR1_69P0_CARSCBA_1_MW.e;;;;;;;;;
RSGAR1_69P0_CARSCBA_2_MVAR.e;;;;;;;;;
RSGAR1_69P0_CARSCBA_2_MW.e;;;;;;;;;
RSGAR1_69P0_CARSGAR2_1_MVAR.e;;;;;;;;;
RSGAR1_69P0_CARSGAR2_1_MW.e;;;;;;;;;
RSGAR1_69P0_TR1_S_CARG.e;;;;;;;;;
RSGAR1_69P0_TR2_S_CARG.e;;;;;;;;;
RSGAR1_69P0_TR50_S_CARG.e;;;;;;;;;
RSGAR1_CA_69_MW.e;;;;;;;;;
RSGBI1_500_CATR1_MVAR.e;;;;;;;;;
RSGBI1_500_CATR1_MW.e;;;;;;;;;
RSGBI1_500_CATR2_MVAR.e;;;;;;;;;
RSGBI1_500_CATR2_MW.e;;;;;;;;;
RSGBI1_500_LTARRI_1_CARG.e;;;;;;;;;
RSGBI1_525_CATR3_MVAR.e;;;;;;;;;
RSGBI1_525_CATR3_MW.e;;;;;;;;;
RSGBI1_525_CATR4_MVAR.e;;;;;;;;;
RSGBI1_525_CATR4_MW.e;;;;;;;;;
RSGBI1_525_LTRSSTA_1_CARG.e;;;;;;;;;
RSGBI2_500_CATR5_MVAR.e;;;;;;;;;
RSGBI2_500_CATR5_MW.e;;;;;;;;;
RSGBI2_500_CATR6_MVAR.e;;;;;;;;;
RSGBI2_500_CATR6_MW.e;;;;;;;;;
RSGBI2_500_LTARRI_2_CARG.e;;;;;;;;;
RSGBI2_525_CATR7_MVAR.e;;;;;;;;;
RSGBI2_525_CATR7_MW.e;;;;;;;;;
RSGBI2_525_CATR8_MVAR.e;;;;;;;;;
RSGBI2_525_CATR8_MW.e;;;;;;;;;
RSGBI2_525_LTRSSTA_1_CARG.e;;;;;;;;;
RSGER_138_CATR1_MVAR.e;;;;;;;;;
RSGER_138_CATR1_MW.e;;;;;;;;;
RSGER_138_CATR2_MVAR.e;;;;;;;;;
RSGER_138_CATR2_MW.e;;;;;;;;;
RSGHC_69P0_CATR1_MVAR.e;;;;;;;;;
RSGHC_69P0_CATR1_MW.e;;;;;;;;;
RSGHC_69P0_CATR2_MVAR.e;;;;;;;;;
RSGHC_69P0_CATR2_MW.e;;;;;;;;;
RSGPR_69P0_CATR1_MVAR.e;;;;;;;;;
RSGPR_69P0_CATR1_MW.e;;;;;;;;;
RSGPR_69P0_CATR2_MVAR.e;;;;;;;;;
RSGPR_69P0_CATR2_MW.e;;;;;;;;;
RSGPR_69P0_CATR3_MVAR.e;;;;;;;;;
RSGPR_69P0_CATR3_MW.e;;;;;;;;;
RSGRA2_230_LTRSCAC3_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCAC3_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCBO_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCBO_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCIN_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCIN_3_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCIN_4_CARG.e;;;;;;;;;
RSGRA2_230_LTRSCNA2_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRA3_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRA3_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRA_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRA_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRA_3_CARG.e;;;;;;;;;
RSGRA2_230_LTRSGRJB_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSPA10_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSPAL6_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSPAL6_2_CARG.e;;;;;;;;;
RSGRA2_230_LTRSPAL6_3_CARG.e;;;;;;;;;
RSGRA2_230_LTRSPAL8_1_CARG.e;;;;;;;;;
RSGRA2_230_LTRSVIA3_1_CARG.e;;;;;;;;;
RSGRA2_230_TR1_P_CARG.e;;;;;;;;;
RSGRA2_230_TR2_P_CARG.e;;;;;;;;;
RSGRA2_230_TR3_P_CARG.e;;;;;;;;;
RSGRA2_230_TR4_P_CARG.e;;;;;;;;;
RSGRA2_23P0_CARSAL01_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL01_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL02_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL02_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL03_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL03_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL04_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL04_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL05_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL05_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL06_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL06_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL07_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL07_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL08_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL08_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_7_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_7_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_8_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_8_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_9_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL20_9_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_0_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_0_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_1_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_1_MW.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_2_MVAR.e;;;;;;;;;
RSGRA2_23P0_CARSAL21_2_MW.e;;;;;;;;;
RSGRA2_23P0_TR3_S_CARG.e;;;;;;;;;
RSGRA2_23P0_TR4_S_CARG.e;;;;;;;;;
RSGRA2_69P0_CARSALV2_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSALV2_1_MW.e;;;;;;;;;
RSGRA2_69P0_CARSCAC2_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSCAC2_1_MW.e;;;;;;;;;
RSGRA2_69P0_CARSCAC2_2_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSCAC2_2_MW.e;;;;;;;;;
RSGRA2_69P0_CARSGRA1_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSGRA1_1_MW.e;;;;;;;;;
RSGRA2_69P0_CARSPA16_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSPA16_1_MW.e;;;;;;;;;
RSGRA2_69P0_CARSVIA3_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSVIA3_1_MW.e;;;;;;;;;
RSGRA2_69P0_CARSVIA_1_MVAR.e;;;;;;;;;
RSGRA2_69P0_CARSVIA_1_MW.e;;;;;;;;;
RSGRA2_69P0_TR1_S_CARG.e;;;;;;;;;
RSGRA2_69P0_TR2_S_CARG.e;;;;;;;;;
RSGRA2_CA_23_MW.e;;;;;;;;;
RSGRA2_CA_69_MW.e;;;;;;;;;
RSGRA3_230_CARSCIG_1_AMP.e;;;;;;;;;
RSGRA3_230_CARSCIG_1_KV.e;;;;;;;;;
RSGRA3_230_CARSCIG_1_MVAR.e;;;;;;;;;
RSGRA3_230_CARSCIG_1_MW.e;;;;;;;;;
RSGRA3_230_LTRSATL2_1_CARG.e;;;;;;;;;
RSGRA3_230_LTRSFIB_1_CARG.e;;;;;;;;;
RSGRA3_230_LTRSGRA2_1_CARG.e;;;;;;;;;
RSGRA3_230_LTRSGRA2_2_CARG.e;;;;;;;;;
RSGRA3_230_LTRSOSO3_1_CARG.e;;;;;;;;;
RSGRA3_230_TR1_P_CARG.e;;;;;;;;;
RSGRA3_69P0_CARSGLO_1_AMP.e;;;;;;;;;
RSGRA3_69P0_CARSGLO_1_MVAR.e;;;;;;;;;
RSGRA3_69P0_CARSGLO_1_MW.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_1_AMP.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_1_KV.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_1_MVAR.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_1_MW.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_2_AMP.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_2_KV.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_2_MVAR.e;;;;;;;;;
RSGRA3_69P0_CARSGRA2_2_MW.e;;;;;;;;;
RSGRA3_69P0_TR1_S_CARG.e;;;;;;;;;
RSGRA3_CA_69_MW.e;;;;;;;;;
RSGRA_230_TR1_S_CARG.e;;;;;;;;;
RSGRA_230_TR2_S_CARG.e;;;;;;;;;
RSGRA_230_TR3_S_CARG.e;;;;;;;;;
RSGRA_525_LTRSCAX_1_CARG.e;;;;;;;;;
RSGRA_525_LTRSCPS_1_CARG.e;;;;;;;;;
RSGRA_525_LTRSGUA3_1_CARG.e;;;;;;;;;
RSGRA_525_LTRSNSR_1_CARG.e;;;;;;;;;
RSGRA_525_TR1_P_CARG.e;;;;;;;;;
RSGRA_525_TR2_P_CARG.e;;;;;;;;;
RSGRA_525_TR3_P_CARG.e;;;;;;;;;
RSGRT_230_LTRSFCO_1_CARG.e;;;;;;;;;
RSGRT_230_LTRSPFU_1_CARG.e;;;;;;;;;
RSGRT_230_LTRSSRO1_1_CARG.e;;;;;;;;;
RSGRT_230_TR1_P_CARG.e;;;;;;;;;
RSGRT_230_TR2_P_CARG.e;;;;;;;;;
RSGRT_230_TR7_P_CARG.e;;;;;;;;;
RSGRT_69P0_CARSCNV_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSCNV_1_MW.e;;;;;;;;;
RSGRT_69P0_CARSERA_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSERA_1_MW.e;;;;;;;;;
RSGRT_69P0_CARSFED_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSFED_1_MW.e;;;;;;;;;
RSGRT_69P0_CARSMBA_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSMBA_1_MW.e;;;;;;;;;
RSGRT_69P0_CARSPMI_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSPMI_1_MW.e;;;;;;;;;
RSGRT_69P0_CARSTPO_1_MVAR.e;;;;;;;;;
RSGRT_69P0_CARSTPO_1_MW.e;;;;;;;;;
RSGRT_69P0_CATR3_MVAR.e;;;;;;;;;
RSGRT_69P0_CATR3_MW.e;;;;;;;;;
RSGRT_69P0_TR1_S_CARG.e;;;;;;;;;
RSGRT_69P0_TR2_S_CARG.e;;;;;;;;;
RSGRT_69P0_TR7_S_CARG.e;;;;;;;;;
RSGRT_CA_69_MW.e;;;;;;;;;
RSGUA2_230_CARSCMPC_1_AMP.e;;;;;;;;;
RSGUA2_230_CARSCMPC_1_KV.e;;;;;;;;;
RSGUA2_230_CARSCMPC_1_MVAR.e;;;;;;;;;
RSGUA2_230_CARSCMPC_1_MW.e;;;;;;;;;
RSGUA2_230_CARSCMPC_1_MWI.e;;;;;;;;;
RSGUA2_230_LTRSCAM3_1_CARG.e;;;;;;;;;
RSGUA2_230_LTRSCAM_1_CARG.e;;;;;;;;;
RSGUA2_230_LTRSCIN_1_CARG.e;;;;;;;;;
RSGUA2_230_LTRSELD_1_CARG.e;;;;;;;;;
RSGUA2_230_LTRSGUA3_1_CARG.e;;;;;;;;;
RSGUA2_230_LTRSGUA3_2_CARG.e;;;;;;;;;
RSGUA2_230_TR1_P_CARG.e;;;;;;;;;
RSGUA2_230_TR2_P_CARG.e;;;;;;;;;
RSGUA2_230_TR3_P_CARG.e;;;;;;;;;
RSGUA2_69P0_CARSGUA1_1_MVAR.e;;;;;;;;;
RSGUA2_69P0_CARSGUA1_1_MW.e;;;;;;;;;
RSGUA2_69P0_CARSGUA1_2_MVAR.e;;;;;;;;;
RSGUA2_69P0_CARSGUA1_2_MW.e;;;;;;;;;
RSGUA2_69P0_TR1_S_CARG.e;;;;;;;;;
RSGUA2_69P0_TR2_S_CARG.e;;;;;;;;;
RSGUA2_69P0_TR3_S_CARG.e;;;;;;;;;
RSGUA2_CA_69_MW.e;;;;;;;;;
RSGUA3_230_LTRSCHA3_1_CARG.e;;;;;;;;;
RSGUA3_230_LTRSGUA2_1_CARG.e;;;;;;;;;
RSGUA3_230_LTRSGUA2_2_CARG.e;;;;;;;;;
RSGUA3_230_TR1_S_CARG.e;;;;;;;;;
RSGUA3_230_TR2_S_CARG.e;;;;;;;;;
RSGUA3_525_LTRSCPS_1_CARG.e;;;;;;;;;
RSGUA3_525_LTRSCTA2_1_CARG.e;;;;;;;;;
RSGUA3_525_LTRSCTA2_2_CARG.e;;;;;;;;;
RSGUA3_525_LTRSGRA_1_CARG.e;;;;;;;;;
RSGUA3_525_LTRSNSR_1_CARG.e;;;;;;;;;
RSGUA3_525_LTRSNSR_2_CARG.e;;;;;;;;;
RSGUA3_525_LTRSPNO_1_CARG.e;;;;;;;;;
RSGUA3_525_LTRSPNO_2_CARG.e;;;;;;;;;
RSGUA3_525_LTRSPNO_3_CARG.e;;;;;;;;;
RSGUA3_525_TR1_P_CARG.e;;;;;;;;;
RSGUA3_525_TR2_P_CARG.e;;;;;;;;;
RSHAR_69P0_CARSUTAL_1_MVAR.e;;;;;;;;;
RSHAR_69P0_CARSUTAL_1_MW.e;;;;;;;;;
RSHAR_69P0_CARSUTAL_2_MVAR.e;;;;;;;;;
RSHAR_69P0_CARSUTAL_2_MW.e;;;;;;;;;
RSHCP_69P0_CARSMDE_MVAR.e;;;;;;;;;
RSHCP_69P0_CARSMDE_MW.e;;;;;;;;;
RSHCP_69P0_CATR1_MVAR.e;;;;;;;;;
RSHCP_69P0_CATR1_MW.e;;;;;;;;;
RSHCP_69P0_CATR2_MVAR.e;;;;;;;;;
RSHCP_69P0_CATR2_MW.e;;;;;;;;;
RSIGT_69P0_CATR1_MVAR.e;;;;;;;;;
RSIGT_69P0_CATR1_MW.e;;;;;;;;;
RSIGT_69P0_CATR2_MVAR.e;;;;;;;;;
RSIGT_69P0_CATR2_MW.e;;;;;;;;;
RSIJU2_230_LTRSCAL2_1_CARG.e;;;;;;;;;
RSIJU2_230_LTRSSAG2_1_CARG.e;;;;;;;;;
RSIJU2_230_LTRSUPRE_1_CARG.e;;;;;;;;;
RSIJU2_230_TR1_P_CARG.e;;;;;;;;;
RSIJU2_230_TR2_P_CARG.e;;;;;;;;;
RSIJU2_230_TR3_P_CARG.e;;;;;;;;;
RSIJU2_69P0_CARSDMEI_1_AMP.e;;;;;;;;;
RSIJU2_69P0_CARSDMEI_1_MVAR.e;;;;;;;;;
RSIJU2_69P0_CARSDMEI_1_MW.e;;;;;;;;;
RSIJU2_69P0_CARSKCZ3_1_MVAR.e;;;;;;;;;
RSIJU2_69P0_CARSKCZ3_1_MW.e;;;;;;;;;
RSIJU2_69P0_CARSKCZ_1_AMP.e;;;;;;;;;
RSIJU2_69P0_CARSKCZ_1_MVAR.e;;;;;;;;;
RSIJU2_69P0_CARSKCZ_1_MW.e;;;;;;;;;
RSIJU2_69P0_CARSKIJ_1_AMP.e;;;;;;;;;
RSIJU2_69P0_CARSKIJ_1_MVAR.e;;;;;;;;;
RSIJU2_69P0_CARSKIJ_1_MW.e;;;;;;;;;
RSIJU2_69P0_CARSKPA_1_AMP.e;;;;;;;;;
RSIJU2_69P0_CARSKPA_1_MVAR.e;;;;;;;;;
RSIJU2_69P0_CARSKPA_1_MW.e;;;;;;;;;
RSIJU2_69P0_TR1_S_CARG.e;;;;;;;;;
RSIJU2_69P0_TR2_S_CARG.e;;;;;;;;;
RSIJU2_69P0_TR3_S_CARG.e;;;;;;;;;
RSIJU2_CA_69_MW.e;;;;;;;;;
RSIVA_34P5_CATRA_MVAR.e;;;;;;;;;
RSIVA_34P5_CATRA_MW.e;;;;;;;;;
RSIVA_34P5_CATRB_MVAR.e;;;;;;;;;
RSIVA_34P5_CATRB_MW.e;;;;;;;;;
RSIVA_34P5_CATRUG1_MVAR.e;;;;;;;;;
RSIVA_34P5_CATRUG1_MW.e;;;;;;;;;
RSIVA_34P5_CATRUG2_MVAR.e;;;;;;;;;
RSIVA_34P5_CATRUG2_MW.e;;;;;;;;;
RSJBO_230_LTRSGRA2_1_CARG.e;;;;;;;;;
RSJBO_230_LTRSGRJB_1_CARG.e;;;;;;;;;
RSJBO_230_LTRSJBPA_1_CARG.e;;;;;;;;;
RSJBO_230_LTRSPA10_1_CARG.e;;;;;;;;;
RSJBO_230_LTRSPAL1_1_CARG.e;;;;;;;;;
RSJBO_230_TR1_P_CARG.e;;;;;;;;;
RSJBO_230_TR2_P_CARG.e;;;;;;;;;
RSJBO_230_TR3_P_CARG.e;;;;;;;;;
RSJBO_69P0_CARSIGU_1_MVAR.e;;;;;;;;;
RSJBO_69P0_CARSIGU_1_MW.e;;;;;;;;;
RSJBO_69P0_CARSPA12_1_MVAR.e;;;;;;;;;
RSJBO_69P0_CARSPA12_1_MW.e;;;;;;;;;
RSJBO_69P0_CARSPAL5_1_MVAR.e;;;;;;;;;
RSJBO_69P0_CARSPAL5_1_MW.e;;;;;;;;;
RSJBO_69P0_TR1_S_CARG.e;;;;;;;;;
RSJBO_69P0_TR2_S_CARG.e;;;;;;;;;
RSJBO_69P0_TR3_S_CARG.e;;;;;;;;;
RSJBO_CA_69_MW.e;;;;;;;;;
RSJC1_138_CARSJC2_1_MVAR.e;;;;;;;;;
RSJC1_138_CARSJC2_1_MW.e;;;;;;;;;
RSLAJ2_13P8_CARSAL21_1_MVAR.e;;;;;;;;;
RSLAJ2_13P8_CARSAL21_1_MW.e;;;;;;;;;
RSLAJ2_230_LTRSLAJ3_1_CARG.e;;;;;;;;;
RSLAJ2_230_LTRSNSR_1_CARG.e;;;;;;;;;
RSLAJ2_230_LTRSUPRE_1_CARG.e;;;;;;;;;
RSLAJ2_230_TR1_P_CARG.e;;;;;;;;;
RSLAJ2_230_TR2_P_CARG.e;;;;;;;;;
RSLAJ2_230_TR3_P_CARG.e;;;;;;;;;
RSLAJ2_69P0_CARSARM_1_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CARSARM_1_MW.e;;;;;;;;;
RSLAJ2_69P0_CARSETL2_1_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CARSETL2_1_MW.e;;;;;;;;;
RSLAJ2_69P0_CARSLAJ1_1_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CARSLAJ1_1_MW.e;;;;;;;;;
RSLAJ2_69P0_CARSLAJ1_2_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CARSLAJ1_2_MW.e;;;;;;;;;
RSLAJ2_69P0_CARSPER2_1_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CARSPER2_1_MW.e;;;;;;;;;
RSLAJ2_69P0_CATR4_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CATR4_MW.e;;;;;;;;;
RSLAJ2_69P0_CATR5_MVAR.e;;;;;;;;;
RSLAJ2_69P0_CATR5_MW.e;;;;;;;;;
RSLAJ2_69P0_TR1_S_CARG.e;;;;;;;;;
RSLAJ2_69P0_TR2_S_CARG.e;;;;;;;;;
RSLAJ2_69P0_TR3_S_CARG.e;;;;;;;;;
RSLAJ2_CA_69_MW.e;;;;;;;;;
RSLAJ3_230_LTRSGAR1_1_CARG.e;;;;;;;;;
RSLAJ3_230_LTRSLAJ2_1_CARG.e;;;;;;;;;
RSLAJ3_230_TR1_P_CARG.e;;;;;;;;;
RSLAJ3_230_TR2_P_CARG.e;;;;;;;;;
RSLAJ3_69P0_CALAJ1_MVAR.e;;;;;;;;;
RSLAJ3_69P0_CALAJ1_MW.e;;;;;;;;;
RSLAJ3_69P0_CALAJ2_MVAR.e;;;;;;;;;
RSLAJ3_69P0_CALAJ2_MW.e;;;;;;;;;
RSLAJ3_69P0_CATEUT1_MVAR.e;;;;;;;;;
RSLAJ3_69P0_CATEUT1_MW.e;;;;;;;;;
RSLAJ3_69P0_CATEUT2_MVAR.e;;;;;;;;;
RSLAJ3_69P0_CATEUT2_MW.e;;;;;;;;;
RSLAJ3_69P0_TR1_S_CARG.e;;;;;;;;;
RSLAJ3_69P0_TR2_S_CARG.e;;;;;;;;;
RSLBA_230_LTRSOSO2_1_CARG.e;;;;;;;;;
RSLBA_230_TR1_S_CARG.e;;;;;;;;;
RSLBA_230_TR2_S_CARG.e;;;;;;;;;
RSLBA_230_TR3_S_CARG.e;;;;;;;;;
RSLBA_230_TR4_P_CARG.e;;;;;;;;;
RSLBA_230_TR5_S_CARG.e;;;;;;;;;
RSLBA_230_TR6_S_CARG.e;;;;;;;;;
RSLBA_230_TR7_S_CARG.e;;;;;;;;;
RSLBA_34P5_CAFI1_MVAR.e;;;;;;;;;
RSLBA_34P5_CAFI1_MW.e;;;;;;;;;
RSLBA_34P5_CAFI2_MVAR.e;;;;;;;;;
RSLBA_34P5_CAFI2_MW.e;;;;;;;;;
RSLBA_34P5_CAFI3_MVAR.e;;;;;;;;;
RSLBA_34P5_CAFI3_MW.e;;;;;;;;;
RSLBA_34P5_CARSEIN2_1_MVAR.e;;;;;;;;;
RSLBA_34P5_CARSEIN2_1_MW.e;;;;;;;;;
RSLBA_34P5_CARSEIN3_1_MVAR.e;;;;;;;;;
RSLBA_34P5_CARSEIN3_1_MW.e;;;;;;;;;
RSLBA_34P5_TR1_P_CARG.e;;;;;;;;;
RSLBA_34P5_TR2_P_CARG.e;;;;;;;;;
RSLBA_34P5_TR3_P_CARG.e;;;;;;;;;
RSLBA_34P5_TR4_S_CARG.e;;;;;;;;;
RSLBA_34P5_TR5_P_CARG.e;;;;;;;;;
RSLBA_34P5_TR6_P_CARG.e;;;;;;;;;
RSLBA_34P5_TR7_P_CARG.e;;;;;;;;;
RSLGR_138_CARSCAF_MVAR.e;;;;;;;;;
RSLGR_138_CARSCAF_MW.e;;;;;;;;;
RSLGR_138_CARSSFP5_1_MVAR.e;;;;;;;;;
RSLGR_138_CARSSFP5_1_MW.e;;;;;;;;;
RSLGR_138_CARSVAC_1_MVAR.e;;;;;;;;;
RSLGR_138_CARSVAC_1_MW.e;;;;;;;;;
RSLGR_138_TR1_S_CARG.e;;;;;;;;;
RSLGR_138_TR2_S_CARG.e;;;;;;;;;
RSLGR_230_CARSUHPM_1_AMP.e;;;;;;;;;
RSLGR_230_CARSUHPM_1_KV.e;;;;;;;;;
RSLGR_230_CARSUHPM_1_MVAR.e;;;;;;;;;
RSLGR_230_CARSUHPM_1_MW.e;;;;;;;;;
RSLGR_230_LTRSCAX5_1_CARG.e;;;;;;;;;
RSLGR_230_LTSCFHA_1_CARG.e;;;;;;;;;
RSLGR_230_TR1_P_CARG.e;;;;;;;;;
RSLGR_230_TR2_P_CARG.e;;;;;;;;;
RSLGR_CA_138_MW.e;;;;;;;;;
RSLIV2_13P8_CARSLIV2_MVAR.e;;;;;;;;;
RSLIV2_13P8_CARSLIV2_MW.e;;;;;;;;;
RSLIV2_230_LTRSALE2_1_CARG.e;;;;;;;;;
RSLIV2_230_LTRSBAG2_1_CARG.e;;;;;;;;;
RSLIV2_230_LTRSCCH_1_CARG.e;;;;;;;;;
RSLIV2_230_LTUYRIV_1_CAGBSB_MWA.e;;;;;;;;;
RSLIV2_230_LTUYRIV_1_CAGFLN_MWA.e;;;;;;;;;
RSLIV2_230_LTUYRIV_1_CARG.e;;;;;;;;;
RSLIV2_230_TR1_P_CARG.e;;;;;;;;;
RSLIV2_230_TR4_P_CARG.e;;;;;;;;;
RSLIV2_69P0_CARSLIV1_1_MVAR.e;;;;;;;;;
RSLIV2_69P0_CARSLIV1_1_MW.e;;;;;;;;;
RSLIV2_69P0_TR1_S_CARG.e;;;;;;;;;
RSLIV2_69P0_TR4_S_CARG.e;;;;;;;;;
RSLIV2_CA_69_MW.e;;;;;;;;;
RSLIV3_11P0_TRCS21_S_CARG.e;;;;;;;;;
RSLIV3_13P8_TRCS11_S_CARG.e;;;;;;;;;
RSLIV3_230_LTRSALE2_1_CARG.e;;;;;;;;;
RSLIV3_230_LTRSCCH_1_CARG.e;;;;;;;;;
RSLIV3_230_LTRSCNG2_1_CARG.e;;;;;;;;;
RSLIV3_230_LTRSMBR3_1_CARG.e;;;;;;;;;
RSLIV3_230_LTRSSMA3_1_CARG.e;;;;;;;;;
RSLIV3_230_LTRSSMA3_2_CARG.e;;;;;;;;;
RSLIV3_230_TRCS11_P_CARG.e;;;;;;;;;
RSLIV3_230_TRCS21_P_CARG.e;;;;;;;;;
RSLVE2_138_CARSLVE1_1_KV.e;;;;;;;;;
RSLVE2_138_CARSLVE1_1_MVAR.e;;;;;;;;;
RSLVE2_138_CARSLVE1_1_MW.e;;;;;;;;;
RSLVE2_138_CARSTAP2_1_KV.e;;;;;;;;;
RSLVE2_138_CARSTAP2_1_MVAR.e;;;;;;;;;
RSLVE2_138_CARSTAP2_1_MW.e;;;;;;;;;
RSLVE2_138_CARSVAC_1_KV.e;;;;;;;;;
RSLVE2_138_CARSVAC_1_MVAR.e;;;;;;;;;
RSLVE2_138_CARSVAC_1_MW.e;;;;;;;;;
RSLVE2_138_TR1_S_CARG.e;;;;;;;;;
RSLVE2_138_TR2_S_CARG.e;;;;;;;;;
RSLVE2_230_LTRSSMT_1_CARG.e;;;;;;;;;
RSLVE2_230_LTSCBGR_1_CARG.e;;;;;;;;;
RSLVE2_230_TR1_P_CARG.e;;;;;;;;;
RSLVE2_230_TR2_P_CARG.e;;;;;;;;;
RSLVE2_CA_138_MW.e;;;;;;;;;
RSMBR3_230_LTRSLIV3_1_CARG.e;;;;;;;;;
RSMBR3_230_LTRSMBR_1_CARG.e;;;;;;;;;
RSMBR3_230_LTRSMBR_2_CARG.e;;;;;;;;;
RSMBR3_230_LTRSSTA_1_CARG.e;;;;;;;;;
RSMBR3_230_LTRSSTA_2_CARG.e;;;;;;;;;
RSMBR_230_LTRSALE2_1_CARG.e;;;;;;;;;
RSMBR_230_LTRSMBR3_1_CARG.e;;;;;;;;;
RSMBR_230_LTRSMBR3_2_CARG.e;;;;;;;;;
RSMBR_230_LTRSSBO2_1_CARG.e;;;;;;;;;
RSMBR_230_LTRSSTA_1_CARG.e;;;;;;;;;
RSMBR_230_LTRSSTA_2_CARG.e;;;;;;;;;
RSMBR_230_LTRSUTUR_1_CARG.e;;;;;;;;;
